imdb_title_id,year,duration,country,avg_vote,,,,
tt4192652,2019,100,Ireland,4.2,,,,
tt4192656,2015,156,Bangladesh,7.2,,,,
tt4192740,2015,110,Turkey,7.5,,,,
tt4192896,2015,89,UK,5.9,,,,
tt4193216,2014,94,"Germany, Czech Republic",6.0,,,,
tt4193394,2016,110,"USA, China",6.7,,,,
tt4193400,2015,105,Germany,7.1,,,,
tt4194108,2015,96,UK,5.4,,,,
tt4195148,2016,84,Netherlands,5.5,,,,
tt4195278,2015,103,Turkey,7.6,,,,
tt4195368,2015,117,Japan,7.4,,,,
tt4195522,2014,160,India,6.1,,,,
tt4195920,2015,100,Spain,8.0,,,,
tt4196010,2015,110,Russia,5.9,,,,
tt4196450,2016,120,"USA, Canada",6.4,,,,
tt4196776,2016,123,"USA, China",6.6,,,,
tt4196832,2016,95,USA,5.6,,,,
tt4196848,2016,104,USA,7.6,,,,
tt4197474,2016,135,Japan,6.1,,,,
tt4197476,2013,155,India,3.6,,,,
tt4197480,2015,120,Japan,6.5,,,,
tt4197642,2016,82,Ireland,7.0,,,,
tt4198034,2015,97,UK,3.4,,,,
tt4198186,2015,82,"Italy, Germany",2.4,,,,
tt4199898,2019,99,"France, USA",4.6,,,,
tt4200804,2015,152,India,6.1,,,,
tt4201004,2015,110,Germany,5.6,,,,
tt4201422,2016,94,Germany,5.6,,,,
tt4202506,2015,125,Philippines,6.0,,,,
tt4202960,2016,103,Japan,6.8,,,,
tt4202970,2018,90,USA,3.6,,,,
tt4203200,2014,100,South Korea,6.6,,,,
tt4203284,2014,95,Argentina,6.5,,,,
tt4203824,2014,90,India,8.4,,,,
tt4205128,2015,83,Norway,5.8,,,,
tt4205320,2015,87,"France, Belgium, Luxembourg",5.3,,,,
tt4205920,2014,90,USA,3.1,,,,
tt4205954,2015,110,Turkey,5.9,,,,
tt4206228,2016,90,Canada,5.1,,,,
tt4207094,2015,90,Hong Kong,2.5,,,,
tt4207196,2017,101,USA,3.7,,,,
tt4208506,2015,105,Spain,5.1,,,,
tt4208868,2015,96,Netherlands,6.2,,,,
tt4209174,2018,80,"India, United Arab Emirates, USA",5.4,,,,
tt4209590,2015,78,Sweden,3.4,,,,
tt4209788,2017,140,"China, Canada, USA",7.4,,,,
tt4209820,2014,73,Bulgaria,6.7,,,,
tt4210080,2016,101,Canada,6.4,,,,
tt4210112,2016,90,"Ghana, USA",6.8,,,,
tt4210992,2015,106,Norway,5.6,,,,
tt4211044,2016,96,"UK, Sweden",6.1,,,,
tt4211312,2016,89,"UK, Germany, Sweden, Hungary",5.8,,,,
tt4213758,2015,81,Romania,5.3,,,,
tt4213764,2015,91,France,5.2,,,,
tt4213806,2016,105,Spain,5.9,,,,
tt4213832,2016,92,Spain,5.9,,,,
tt4214024,2015,116,Japan,4.9,,,,
tt4215674,2017,108,USA,3.6,,,,
tt4215810,2015,89,"Canada, USA",6.0,,,,
tt4215828,2015,85,USA,6.0,,,,
tt4216890,2016,96,"Belgium, France",6.6,,,,
tt4216902,2016,80,France,6.2,,,,
tt4216908,2015,98,France,6.6,,,,
tt4216934,2015,83,Germany,6.2,,,,
tt4217392,2017,107,"USA, China, India, Nepal, Hong Kong, United Arab Emirates, Iceland",5.2,,,,
tt4217446,2016,93,"Germany, Austria",5.7,,,,
tt4217804,2014,101,Bulgaria,6.0,,,,
tt4217878,2017,119,Germany,6.6,,,,
tt4218538,2016,92,USA,6.3,,,,
tt4218572,2018,129,"UK, USA",6.9,,,,
tt4218696,2017,88,USA,6.2,,,,
tt4218998,2018,79,USA,2.9,,,,
tt4219130,2015,113,Japan,7.2,,,,
tt4219354,2014,117,South Korea,6.2,,,,
tt4219894,2015,139,India,8.4,,,,
tt4221602,2015,110,Portugal,6.1,,,,
tt4222028,2015,85,UK, ...,14.0,,,
tt4222718,2014,117,Thailand,7.0,,,,
tt4222732,2014,93,Thailand,4.4,,,,
tt4223366,2015,119,France,6.7,,,,
tt4223932,2015,99,France,5.4,,,,
tt4224478,2015,80,Australia,5.2,,,,
tt4224754,2018,100,"USA, Canada",4.7,,,,
tt4225092,2018,120,UK,2.8,,,,
tt4225478,2016,97,USA,5.8,,,,
tt4225622,2017,85,USA,6.3,,,,
tt4226388,2015,138,Germany,7.7,,,,
tt4226970,2015,120,Japan,6.4,,,,
tt4227032,2014,84,USA,7.1,,,,
tt4227204,2015,73,USA,5.5,,,,
tt4227282,2016,83,Canada,3.4,,,,
tt4228294,2015,104,"France, Belgium",6.7,,,,
tt4228378,1993,135,India,8.6,,,,
tt4228746,2014,126,India,4.4,,,,
tt4228810,2016,87,"France, Germany",7.0,,,,
tt4228816,2015,87,France,6.3,,,,
tt4229298,2015,91,Canada,4.9,,,,
tt4229432,2015,74,UK,3.6,,,,
tt4229578,2017,88,Canada,5.0,,,,
tt4229864,2018,95,USA,4.6,,,,
tt4229938,2014,102,Italy,5.4,,,,
tt4229948,2016,83,USA,3.5,,,,
tt4230078,2017,64,Sweden,4.6,,,,
tt4230700,2016,91,USA,5.4,,,,
tt4230876,2015,86,Russia,5.5,,,,
tt4231466,2014,135,"Indonesia, USA",6.4,,,,
tt4231486,2016,112,New Zealand,6.1,,,,
tt4231502,2017,118,South Africa,4.5,,,,
tt4231508,2015,118,Japan,6.4,,,,
tt4232066,2018,101,"India, Germany, Austria",7.1,,,,
tt4232130,2017,82,"Australia, Albania",5.8,,,,
tt4232364,2014,75,Argentina,5.1,,,,
tt4232610,2015,92,"France, UK",5.7,,,,
tt4232620,2014,78,Argentina,6.2,,,,
tt4234740,2015,98,Turkey,4.8,,,,
tt4235342,2014,111,Indonesia,6.2,,,,
tt4235432,2014,150,India,6.0,,,,
tt4235644,2015,120,Japan,6.0,,,,
tt4238858,2015,72,USA,6.7,,,,
tt4238982,2016,101,UK,8.1,,,,
tt4239726,2015,104,"Australia, Vanuatu",6.9,,,,
tt4240406,2016,106,"Czech Republic, Slovakia",5.7,,,,
tt4240654,2014,96,Turkey,6.3,,,,
tt4241904,2019,93,"USA, Switzerland",7.3,,,,
tt4242100,2016,90,USA,5.6,,,,
tt4242158,2015,114,"China, Hong Kong",5.4,,,,
tt4242842,2015,88,Iran,5.5,,,,
tt4242844,2014,135,China,4.1,,,,
tt4244162,2016,88,USA,6.0,,,,
tt4244998,2018,96,USA,6.7,,,,
tt4246758,2015,96,France,6.2,,,,
tt4246818,2015,86,"Netherlands, Netherlands Antilles",5.1,,,,
tt4246850,2015,90,France,5.0,,,,
tt4246854,2015,97,"Germany, Canada",6.3,,,,
tt4246856,2016,92,USA,5.2,,,,
tt4246894,2015,123,"Netherlands, Sweden, Bulgaria",7.2,,,,
tt4247046,2015,95,Iran,4.2,,,,
tt4247144,2015,85,Netherlands,5.6,,,,
tt4247428,2015,84,Canada,6.2,,,,
tt4247440,2017,85,USA,2.0,,,,
tt4247492,2015,118,Canada,6.6,,,,
tt4247682,2016,85,USA,4.1,,,,
tt4248930,2015,79,USA,5.4,,,,
tt4249580,2017,83,UK,5.2,,,,
tt4250438,2016,80,USA,4.8,,,,
tt4250566,2016,121,Germany,7.2,,,,
tt4250606,2015,91,"France, Belgium",6.0,,,,
tt4251142,2003,156,India,7.1,,,,
tt4251266,2013,104,USA,7.5,,,,
tt4253116,2016,120,"Malaysia, Hong Kong, Singapore",7.5,,,,
tt4253360,2015,124,South Korea,6.4,,,,
tt4253744,2014,102,Turkey,5.1,,,,
tt4254046,2015,120,Japan,5.9,,,,
tt4254562,2016,80,"Canada, Japan",4.9,,,,
tt4254584,2016,80,USA,6.4,,,,
tt4255110,2015,78,USA,5.1,,,,
tt4255252,2015,65,"Canada, USA",1.8,,,,
tt4255304,2016,90,Canada,5.8,,,,
tt4255554,2015,106,China,5.1,,,,
tt4255626,2015,98,France,5.9,,,,
tt4256516,2014,90,Romania,6.4,,,,
tt4257926,2016,109,USA,7.1,,,,
tt4257950,2015,92,USA,4.2,,,,
tt4258292,2015,168,India,7.3,,,,
tt4258424,1964,87,Soviet Union,7.7,,,,
tt4258698,2016,84,USA,6.4,,,,
tt4260766,2015,103,Turkey,2.2,,,,
tt4261326,2016,101,USA,3.8,,,,
tt4261328,2014,99,Italy,3.5,,,,
tt4261942,2016,100,"Latvia, Lithuania",6.6,,,,
tt4262174,2016,90,USA,6.1,,,,
tt4262516,2016,120,India,3.1,,,,
tt4262980,2016,120,Japan,6.7,,,,
tt4263224,2014,75,"Belgium, Japan",1.6,,,,
tt4263482,2015,92,"Canada, USA",6.8,,,,
tt4263780,2018,83,UK,4.4,,,,
tt4263882,1969,73,Soviet Union,8.3,,,,
tt4263896,2004,103,Azerbaijan,7.1,,,,
tt4263976,1956,87,Soviet Union,8.5,,,,
tt4264426,2015,88,Canada,4.9,,,,
tt4264610,2018,102,USA,4.9,,,,
tt4264716,2017,97,UK,5.4,,,,
tt4265508,2016,92,"USA, Mexico",5.0,,,,
tt4265878,2015,88,"Switzerland, Germany",6.3,,,,
tt4265962,2014,82,Australia,3.5,,,,
tt4265964,2014,109,India,6.6,,,,
tt4266076,2018,93,France,6.0,,,,
tt4266638,2015,83,USA,7.2,,,,
tt4267026,2015,93,USA,6.4,,,,
tt4268054,2018,100,USA,6.6,,,,
tt4268722,2016,95,"Netherlands, France",6.4,,,,
tt4269118,2018,94,USA,5.3,,,,
tt4269238,2016,94,Finland,5.8,,,,
tt4269746,2016,94,USA,5.6,,,,
tt4270516,2015,79,USA,6.7,,,,
tt4270878,2015,91,USA,6.4,,,,
tt4271730,2015,133,India,3.7,,,,
tt4271820,2015,139,India,7.4,,,,
tt4271910,2016,114,"France, Belgium, Luxembourg, Côte d'Ivoire",6.5,,,,
tt4272420,2015,143,India,2.5,,,,
tt4272866,2015,119,Japan,7.7,,,,
tt4273170,2015,82,USA,4.9,,,,
tt4273292,2016,84,"UK, Jordan, Qatar, Iran",6.9,,,,
tt4273562,2016,130,Japan,7.1,,,,
tt4273886,2015,127,South Korea,7.4,,,,
tt4274656,2017,96,USA,4.7,,,,
tt4274788,2017,96,USA,2.4,,,,
tt4275910,2015,117,Italy,6.1,,,,
tt4276206,2016,95,USA,4.1,,,,
tt4276752,2015,127,China,6.0,,,,
tt4276820,2016,115,USA,7.2,,,,
tt4277264,2016,80,France,3.5,,,,
tt4278806,2014,84,USA,3.5,,,,
tt4278962,2015,88,USA,4.4,,,,
tt4279116,2017,92,Germany,4.0,,,,
tt4279250,2015,87,Dominican Republic,7.2,,,,
tt4279684,2015,114,India,6.0,,,,
tt4280056,2015,94,Germany,6.4,,,,
tt4280250,2015,86,USA,4.9,,,,
tt4280540,2017,78,USA,2.7,,,,
tt4280822,2016,90,USA,2.6,,,,
tt4280824,2015,135,India,8.7,,,,
tt4281724,2016,82,USA,5.6,,,,
tt4282396,2014,107,India,7.4,,,,
tt4282872,2017,81,USA,4.8,,,,
tt4283414,2016,95,USA,5.7,,,,
tt4284020,2014,119,China,5.5,,,,
tt4284282,2015,82,USA,4.4,,,,
tt4285198,2015,138,"Russia, Ukraine, Poland",6.3,,,,
tt4285496,2015,125,"Colombia, Venezuela, Argentina",7.9,,,,
tt4285960,2015,82,Canada,4.8,,,,
tt4286432,2017,92,USA,4.8,,,,
tt4286666,2016,85,USA,5.8,,,,
tt4286760,2018,96,USA,4.0,,,,
tt4287234,2018,90,USA,4.2,,,,
tt4287320,2017,110,"United Arab Emirates, USA",5.3,,,,
tt4287348,2015,86,USA,4.6,,,,
tt4287350,2015,91,USA,3.5,,,,
tt4287470,2018,90,USA,5.5,,,,
tt4287610,2014,90,Brazil,6.5,,,,
tt4287778,2017,108,India,4.4,,,,
tt4287848,2016,148,Japan,5.5,,,,
tt4287852,2015,130,Japan,6.5,,,,
tt4288534,2015,90,"Lithuania, Spain",6.5,,,,
tt4288636,2015,85,USA,7.1,,,,
tt4288674,2017,90,"Finland, UK, Canada",4.2,,,,
tt4289062,2017,95,USA,5.0,,,,
tt4289298,2015,99,Japan,4.6,,,,
tt4289340,2015,135,Japan,6.7,,,,
tt4290746,2014,114,India,7.6,,,,
tt4290974,2017,100,South Africa,2.6,,,,
tt4291116,2016,90,Belgium,5.8,,,,
tt4291436,2015,115,Indonesia,7.4,,,,
tt4291590,2015,81,"France, Belgium, Spain",5.9,,,,
tt4291600,2016,89,UK,6.8,,,,
tt4291700,2016,107,Netherlands,5.1,,,,
tt4292420,2015,101,Canada,6.1,,,,
tt4292596,2015,98,Spain,6.2,,,,
tt4293654,2015,100,Iran,6.0,,,,
tt4293766,2014,139,India,6.4,,,,
tt4294052,2015,87,"Japan, Singapore",4.8,,,,
tt4294586,2017,113,UK,9.4,,,,
tt4294968,2017,86,USA,6.2,,,,
tt4294970,2017,89,USA,4.8,,,,
tt4295126,2014,101,Costa Rica,7.0,,,,
tt4295258,2015,87,Canada,5.0,,,,
tt4295566,2014,133,India,3.2,,,,
tt4296556,2015,79,Mexico,4.0,,,,
tt4296800,2015,97,"USA, Dominican Republic",5.1,,,,
tt4298958,2015,113,"Japan, France, Germany",7.3,,,,
tt4298966,2015,85,USA,5.6,,,,
tt4299300,2017,111,Germany,7.1,,,,
tt4299406,2014,90,Brazil,4.5,,,,
tt4300480,2016,118,Italy,7.4,,,,
tt4300776,2017,113,"India, USA",6.1,,,,
tt4302562,2015,110,France,6.5,,,,
tt4302740,2015,105,Brazil,5.7,,,,
tt4302788,2016,89,Brazil,6.1,,,,
tt4302938,2016,101,"USA, Japan",7.8,,,,
tt4302956,2015,133,India,5.7,,,,
tt4303202,2016,117,USA,7.2,,,,
tt4303340,2016,104,"Ireland, UK, USA",6.2,,,,
tt4304408,2014,100,Hong Kong,5.1,,,,
tt4304418,2014,115,Philippines,7.4,,,,
tt4304830,2015,89,USA,5.4,,,,
tt4305148,2016,84,USA,6.3,,,,
tt4305562,2014,96,"Hong Kong, China",5.8,,,,
tt4305752,2014,142,India,5.7,,,,
tt4305766,2014,155,India,5.2,,,,
tt4306116,2015,94,Pakistan,7.3,,,,
tt4306300,2014,156,India,7.4,,,,
tt4306308,2015,113,Turkey,6.1,,,,
tt4306526,2014,93,Turkey,3.6,,,,
tt4306694,2014,156,India,6.0,,,,
tt4306702,2014,137,India,3.7,,,,
tt4307176,1986,115,Albania,8.3,,,,
tt4307692,2015,109,Germany,5.4,,,,
tt4307880,2015,96,Japan,7.6,,,,
tt4307948,2015,99,"Montenegro, Serbia",6.2,,,,
tt4307968,2015,90,Netherlands,5.2,,,,
tt4308714,2015,90,USA,3.3,,,,
tt4309356,2015,104,"Turkey, Germany",8.0,,,,
tt4310356,2015,85,"China, France",4.3,,,,
tt4310728,2014,86,Bulgaria,6.5,,,,
tt4310772,2015,109,"China, Hong Kong",4.6,,,,
tt4311466,2014,98,China,5.9,,,,
tt4312536,2014,92,Russia,6.4,,,,
tt4312676,2015,146,India,4.4,,,,
tt4312842,2018,89,USA,2.6,,,,
tt4313174,2015,106,India,6.4,,,,
tt4313594,2015,72,France,6.0,,,,
tt4313608,2015,83,France,5.2,,,,
tt4313614,2015,102,France,6.2,,,,
tt4313646,2014,96,Yemen,6.9,,,,
tt4313972,2014,81,India,6.9,,,,
tt4313982,2017,77,USA,6.3,,,,
tt4314094,2015,89,Sweden,6.4,,,,
tt4314716,2017,81,USA,3.2,,,,
tt4314832,2014,102,South Korea,6.2,,,,
tt4315174,2015,156,"France, Canada",6.2,,,,
tt4315956,2015,118,South Korea,6.2,,,,
tt4316846,2016,85,USA,3.2,,,,
tt4319082,2015,88,"Germany, Mongolia",6.6,,,,
tt4319112,2014,117,South Korea,6.6,,,,
tt4319698,2015,112,Hong Kong,7.3,,,,
tt4320236,2014,100,China,5.5,,,,
tt4320560,2015,112,South Korea,6.5,,,,
tt4320900,2014,100,Brazil,3.6,,,,
tt4321682,2014,118,India,7.7,,,,
tt4321754,2015,118,Turkey,5.9,,,,
tt4321794,2015,100,Turkey,3.0,,,,
tt4321804,2016,111,Germany,6.0,,,,
tt4323504,2015,119,India,5.8,,,,
tt4323568,2017,89,USA,5.3,,,,
tt4323572,2016,112,"USA, Argentina",5.5,,,,
tt4324242,2015,97,Turkey,5.3,,,,
tt4325152,2015,102,Turkey,2.2,,,,
tt4325418,2015,88,Germany,4.8,,,,
tt4325900,2015,145,Philippines,5.6,,,,
tt4326444,2016,99,Spain,7.1,,,,
tt4326646,2015,90,Turkey,6.8,,,,
tt4327184,2014,110,Turkey,6.4,,,,
tt4327510,2016,98,USA,6.5,,,,
tt4327752,2016,100,Hong Kong,5.6,,,,
tt4327978,2014,89,Peru,6.5,,,,
tt4328146,2015,78,Canada,4.6,,,,
tt4328186,2016,86,Brazil,6.4,,,,
tt4328196,2015,102,Japan,5.3,,,,
tt4328258,2016,96,USA,4.7,,,,
tt4328584,2015,80,USA,4.2,,,,
tt4328756,2015,160,India,7.3,,,,
tt4328798,2015,151,India,6.0,,,,
tt4328890,2015,147,India,5.6,,,,
tt4328934,2017,150,India,7.5,,,,
tt4329098,2014,90,USA,5.0,,,,
tt4329166,2015,71,USA,6.9,,,,
tt4329800,2015,106,Poland,6.9,,,,
tt4329806,2017,101,USA,3.3,,,,
tt4330370,2014,88,Singapore,5.0,,,,
tt4331318,2015,102,"France, Belgium",6.0,,,,
tt4331634,2009,70,Japan,3.8,,,,
tt4331718,2015,90,USA,3.0,,,,
tt4331970,2016,116,France,7.2,,,,
tt4332114,2015,98,India,4.6,,,,
tt4332232,2019,99,USA,6.3,,,,
tt4332728,2015,95,Poland,4.3,,,,
tt4333136,2015,100,"Argentina, Cuba, Switzerland, Germany",6.3,,,,
tt4333210,2015,90,USA,4.7,,,,
tt4333408,2015,99,France,5.5,,,,
tt4333578,2015,85,USA,2.4,,,,
tt4333674,2015,141,India,7.0,,,,
tt4333680,2015,144,Thailand,6.4,,,,
tt4334266,2016,118,USA,5.3,,,,
tt4334482,2015,100,Ireland,7.2,,,,
tt4334642,2017,91,UK,5.8,,,,
tt4335650,2016,90,USA,4.8,,,,
tt4335804,2016,120,Colombia,7.4,,,,
tt4335954,2018,95,India,5.5,,,,
tt4337072,2015,100,"Japan, USA",6.7,,,,
tt4337194,2015,105,Netherlands,5.8,,,,
tt4337414,2015,153,India,7.4,,,,
tt4337690,2015,121,USA,4.7,,,,
tt4338154,2015,148,India,5.5,,,,
tt4338276,2015,106,Brazil,6.5,,,,
tt4338434,2015,105,Australia,6.0,,,,
tt4340072,2019,81,Germany,3.2,,,,
tt4340694,2015,62,"Australia, USA",4.9,,,,
tt4340720,2015,88,USA,3.5,,,,
tt4341532,2015,81,USA,5.1,,,,
tt4341582,2016,124,USA,7.4,,,,
tt4341806,2015,98,"Chile, Argentina",7.0,,,,
tt4341864,2015,88,"Chile, Spain, Argentina, Germany",6.1,,,,
tt4342506,2015,122,Turkey,4.6,,,,
tt4344878,2015,131,"China, South Korea",6.6,,,,
tt4347932,2015,106,Turkey,1.7,,,,
tt4347994,2018,88,USA,3.1,,,,
tt4348012,2017,86,USA,6.3,,,,
tt4351548,2017,95,USA,6.9,,,,
tt4351874,2015,99,Dominican Republic,6.6,,,,
tt4352408,2016,75,USA,3.0,,,,
tt4353250,2019,121,USA,7.4,,,,
tt4353996,2016,133,"Norway, Sweden, Denmark, Ireland",7.2,,,,
tt4354740,2015,129,India,6.2,,,,
tt4355730,2014,55,UK,7.7,,,,
tt4356104,2016,106,Latvia,7.6,,,,
tt4356480,2017,113,"Spain, USA, Canada",6.2,,,,
tt4357170,2015,99,Mexico,6.3,,,,
tt4357368,2015,100,France,7.1,,,,
tt4357394,2018,97,USA,5.8,,,,
tt4357714,2016,90,USA,3.9,,,,
tt4357764,2016,94,"Poland, USA",5.2,,,,
tt4358196,2015,92,Brazil,5.6,,,,
tt4358230,2015,90,Poland,6.5,,,,
tt4358344,2016,100,India,7.3,,,,
tt4359268,2014,102,Iran,6.0,,,,
tt4359416,2015,82,Iran,7.3,,,,
tt4360094,2017,114,"Honduras, USA",8.8,,,,
tt4360406,2015,119,Japan,6.6,,,,
tt4360924,2018,94,USA,4.4,,,,
tt4361050,2016,99,USA,6.1,,,,
tt4361376,2016,79,USA,5.2,,,,
tt4362646,2016,96,UK,6.1,,,,
tt4362764,2015,68,"Spain, Ethiopia, Finland",6.0,,,,
tt4363250,2016,89,"China, Malaysia",4.1,,,,
tt4363672,2015,89,Germany,7.0,,,,
tt4363990,2017,89,Canada,3.3,,,,
tt4364194,2019,97,USA,7.8,,,,
tt4365060,2016,115,India,5.7,,,,
tt4365370,2016,82,Germany,5.8,,,,
tt4365506,2015,135,India,7.7,,,,
tt4365518,2016,87,"Israel, Germany, France",6.8,,,,
tt4365566,2017,89,"Thailand, USA",4.7,,,,
tt4367350,2017,98,USA,4.1,,,,
tt4368038,2016,123,Japan,5.7,,,,
tt4368086,2015,80,Brazil,5.2,,,,
tt4368098,2016,83,UK,3.7,,,,
tt4368334,2015,93,"Germany, Greece, USA",6.3,,,,
tt4369136,2018,78,USA,3.7,,,,
tt4370256,2015,80,"Thailand, USA, Indonesia",7.1,,,,
tt4370358,2014,133,Egypt,6.1,,,,
tt4370382,2014,110,Egypt,6.1,,,,
tt4370784,2016,115,"France, Poland",7.3,,,,
tt4371680,2016,91,"Peru, USA",6.2,,,,
tt4372084,2018,94,USA,6.4,,,,
tt4372390,2016,97,"UK, South Africa, United Arab Emirates",6.2,,,,
tt4372736,2017,107,USA,7.2,,,,
tt4372746,2015,138,Azerbaijan,7.5,,,,
tt4373868,2015,155,India,7.5,,,,
tt4373884,2015,108,"Slovenia, Czech Republic, Republic of Macedonia, Italy",6.3,,,,
tt4373886,2015,108,India,5.1,,,,
tt4373906,2014,90,Colombia,3.3,,,,
tt4373956,2016,105,"Turkey, France, Germany, Poland",6.5,,,,
tt4373974,2015,108,"Germany, Switzerland",5.6,,,,
tt4374230,2015,83,Slovenia,5.8,,,,
tt4374286,2018,105,South Korea,5.9,,,,
tt4374460,2015,108,"Romania, Bulgaria, Czech Republic, France",7.6,,,,
tt4374814,2015,59,USA,6.0,,,,
tt4374856,2015,105,Turkey,5.6,,,,
tt4374864,2018,93,"USA, Australia",6.2,,,,
tt4375114,2015,98,Poland,5.8,,,,
tt4375268,2016,100,USA,4.1,,,,
tt4375438,2015,98,Chile,7.2,,,,
tt4377918,2015,114,Philippines,7.2,,,,
tt4377942,2016,90,UK,4.1,,,,
tt4377952,2015,96,"United Arab Emirates, Jordan",6.7,,,,
tt4378066,2016,93,Spain,6.1,,,,
tt4378690,2014,108,"India, Sweden",6.9,,,,
tt4378694,2015,107,India,6.2,,,,
tt4379056,2015,96,Egypt,6.0,,,,
tt4379180,2015,100,"France, Canada",5.8,,,,
tt4379480,2015,89,USA,4.8,,,,
tt4379536,2016,100,Italy,6.1,,,,
tt4379728,2016,88,"Hong Kong, China",5.9,,,,
tt4379800,2016,97,"Hong Kong, China",6.9,,,,
tt4381048,2015,124,USA,3.2,,,,
tt4381236,2016,93,USA,5.7,,,,
tt4382376,2017,85,USA,4.7,,,,
tt4382824,2016,92,USA,5.1,,,,
tt4382872,2015,92,"USA, UK, Canada",4.1,,,,
tt4383288,2016,108,France,6.7,,,,
tt4383594,2016,87,"France, China, Canada",5.3,,,,
tt4384088,2016,142,Japan,7.1,,,,
tt4384186,2015,92,France,5.4,,,,
tt4384242,2015,127,India,6.7,,,,
tt4384350,2015,104,India,7.1,,,,
tt4384398,2015,116,Russia,6.1,,,,
tt4385888,2016,119,USA,7.3,,,,
tt4385944,2019,90,USA,4.9,,,,
tt4386356,2015,97,France,6.2,,,,
tt4386684,2015,109,India,5.9,,,,
tt4387040,2016,130,India,8.0,,,,
tt4388964,2015,70,Canada,4.9,,,,
tt4391852,2015,93,Turkey,6.0,,,,
tt4392438,2015,103,Canada,7.3,,,,
tt4392454,2015,87,USA,5.1,,,,
tt4392726,2015,119,"China, Hong Kong",6.1,,,,
tt4392770,2016,85,USA,5.6,,,,
tt4393278,2015,90,Russia,4.1,,,,
tt4394034,2017,97,USA,3.9,,,,
tt4394104,2016,103,USA,6.3,,,,
tt4396042,2015,112,Japan,6.6,,,,
tt4396074,2015,140,Japan,6.8,,,,
tt4396584,2015,74,USA,4.8,,,,
tt4396648,2015,98,India,6.1,,,,
tt4396662,2016,95,USA,4.9,,,,
tt4397342,2018,106,"Taiwan, China, France, USA",6.2,,,,
tt4399590,2016,86,UK,4.8,,,,
tt4399594,2016,131,India, a poor but talented boy falls in love with a girl from an affluent family.,33.0,,,
tt4399812,2014,109,,8.5,,,,
tt4399952,2017,92,Ireland,5.1,,,,
tt4400028,2015,90,"Argentina, Spain",6.4,,,,
tt4400038,2016,119,France,7.0,,,,
tt4400058,2015,93,France,6.4,,,,
tt4400086,2016,89,France,5.8,,,,
tt4400174,2015,102,"Tunisia, France, Belgium, United Arab Emirates, Switzerland",6.8,,,,
tt4400360,2015,124,Brazil,5.9,,,,
tt4400994,2017,111,USA,6.2,,,,
tt4401006,2017,94,UK,5.3,,,,
tt4401704,2015,99,USA,7.0,,,,
tt4401884,2015,190,India,6.4,,,,
tt4404296,2016,97,UK,5.0,,,,
tt4404474,2015,81,Germany,1.3,,,,
tt4405532,2016,97,"USA, Canada",4.8,,,,
tt4405860,2016,89,USA,3.2,,,,
tt4408178,2014,86,Iran,5.6,,,,
tt4409852,2015,84,Hong Kong,4.8,,,,
tt4410000,2018,86,"Germany, Luxembourg, Denmark",6.0,,,,
tt4410018,2016,92,"Austria, Luxembourg, Netherlands",5.7,,,,
tt4410770,2015,80,USA,6.0,,,,
tt4411234,2018,83,USA,4.5,,,,
tt4411504,2015,108,"Argentina, Spain",7.0,,,,
tt4411596,2017,106,"UK, USA",6.0,,,,
tt4411618,2016,110,USA,6.1,,,,
tt4412362,2015,100,Spain,6.0,,,,
tt4412528,2016,96,Canada,6.1,,,,
tt4413338,2015,89,Argentina,5.4,,,,
tt4414438,2015,85,USA,5.4,,,,
tt4415016,2015,115,South Korea,6.8,,,,
tt4415068,2015,148,Singapore,6.8,,,,
tt4415326,2015,156,India,5.6,,,,
tt4415410,2017,88,"Slovakia, France, Hungary, Czech Republic",6.2,,,,
tt4415900,2015,120,India,4.0,,,,
tt4416518,2015,92,USA,3.4,,,,
tt4416878,2014,51,USA,6.3,,,,
tt4417502,2015,168,India,5.3,,,,
tt4417510,2016,155,India,6.9,,,,
tt4417522,2015,126,Hong Kong,6.7,,,,
tt4418120,2014,161,India,6.5,,,,
tt4418152,2018,101,UK,3.3,,,,
tt4418168,2015,106,Iran,6.1,,,,
tt4418280,2015,98,Chile,3.3,,,,
tt4418398,2016,90,UK,5.0,,,,
tt4419196,2017,130,Russia,5.3,,,,
tt4419364,2016,105,USA,5.1,,,,
tt4419390,2015,98,Russia,6.5,,,,
tt4419596,2015,81,Sweden,4.3,,,,
tt4419864,2015,97,"Chile, Argentina",4.9,,,,
tt4420040,2017,85,USA,4.2,,,,
tt4421344,2015,97,"Italy, USA",2.1,,,,
tt4421920,2015,80,Italy,5.6,,,,
tt4422164,2016,93,UK,5.7,,,,
tt4422796,2015,99,"USA, Australia",5.5,,,,
tt4423778,2017,71,"Portugal, United Arab Emirates, Russia, Spain",5.2,,,,
tt4423984,2017,109,UK,4.0,,,,
tt4424228,2016,103,New Zealand,7.2,,,,
tt4424292,2016,80,USA,3.6,,,,
tt4424316,2015,96,"Greece, Germany, Turkey, France",5.1,,,,
tt4424722,2017,75,USA,3.5,,,,
tt4425152,2015,106,"Sweden, Finland",6.1,,,,
tt4425200,2017,122,"USA, Hong Kong",7.5,,,,
tt4425402,2015,84,Thailand,5.0,,,,
tt4426248,2015,74,"Colombia, Mexico",6.0,,,,
tt4426464,2019,92,"India, UK, China, Canada, Japan, South Korea, USA",3.8,,,,
tt4426656,2015,100,"France, Belgium",6.4,,,,
tt4426738,2019,109,"UK, Australia, Ireland",6.6,,,,
